ticker,name,description,exchange,sector,industry,country,type,currency,close,market_cap_basic,volume,average_volume_30d_calc,average_volume_90d_calc,price_earnings_ttm,price_book_ratio,price_sales_ratio,price_earnings_growth_ttm,price_free_cash_flow_ttm,price_to_cash_f_operating_activities_ttm,enterprise_value_ebitda_ttm,enterprise_value_fy,market_cap_to_ebitda_ttm,dividend_yield_recent,dividends_yield_fy,book_value_per_share_fy,book_tangible_per_share_fy,net_income,gross_profit,total_revenue,total_assets_fy,total_current_assets_fy,total_current_liabilities_fy,long_term_debt_fy,total_debt_fy,cash_f_operating_activities_fy,shares_outstanding_fy,gross_profit_margin_fy,current_ratio,quick_ratio,debt_to_equity,return_on_assets,return_on_equity,return_on_invested_capital,net_income_yoy_growth_fy,gross_profit_yoy_growth_fy,free_cash_flow_yoy_growth_fy,basic_eps_net_income,earnings_per_share_diluted_ttm,eps_diluted_growth_percent_fy,total_revenue_yoy_growth_fy,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Recommend.All,Recommend.MA,Recommend.Other,Rec.Stoch.RSI,Rec.WR,Rec.BBPower,Rec.UO,Rec.Ichimoku,Rec.VWMA,Rec.HullMA9,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Stoch.RSI.K,W.R,BBPower,UO,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Ichimoku.BLine,VWMA,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.R3,ATR,BB.upper,BB.lower,Piotroski_F_Score,Profitability_Score,Leverage_Liquidity_Score,Efficiency_Score,Net_Income,Total_Assets,ROA,Operating_Cash_Flow,CFO_GT_Net_Income,Long_Term_Debt,Debt_to_Assets,Current_Ratio,Shares_Outstanding,Gross_Margin,Asset_Turnover,Revenue_Growth_YoY,Net_Income_Growth_YoY,Debt_to_Equity,ROE,ROIC,PE,PB,PS,PEG,Price_to_FCF,Price_to_CFO,EV_EBITDA,Enterprise_Value,MCap_to_EBITDA,Dividend_Yield,Dividend_Yield_FY,Book_Value_Per_Share,Tangible_Book_Value_Per_Share,Revenue,Gross_Profit,Close,Market_Cap,Tech_Rating_Value,Tech_Rating,MA_Rating_Value,MA_Rating,Oscillator_Rating_Value,Oscillator_Rating,RSI,Stoch_K,Stoch_D,CCI20,ADX,MACD,MACD_Signal,AO,Mom,ATR,BB_Upper,BB_Lower,SMA20,SMA50,SMA100,SMA200,EMA20,EMA50,EMA200,PASS
NSE:UHTL,UHTL,United Heat Transfer Ltd.,NSE,Producer Manufacturing,Industrial Machinery,India,stock,INR,171.35,3130909000.0,12000,45666.666666666664,75377.77777777778,65.14218369829683,,,,,,31.737510875696763,,,,,,,50062000.0,242573000.0,728791000.0,940514000.0,509062000.0,254644000.0,28751000.0,188955000.0,54751000.0,,33.284302358289274,1.99911248645167,0.981927710843374,0.297427817225644,5.50199887348711,8.20330806566317,7.62755378002868,-5.595051764129062,31.38544199927421,93.1334762026612,2.63,2.6304,-21.1134107201776,9.076772257518952,76.28600823045267,65.23625843780134,240.31777557100298,185.58333333333334,134.72602739726028,0.6484848484848484,0.9333333333333333,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,1.0,1.0,92.44405473709901,91.79542642683546,100.0,100.0,99.99999999999999,100.0,123.40015292044815,119.88766439015635,55.89135382079866,81.16139133911882,7.748759240016685,40.037941176470625,38.83823529411771,30.549999999999983,29.94999999999999,15.469266010012035,12.991711769458297,100.0,0.0,37.0028339115085,97.31642189586115,164.91123154509717,164.80999999999995,157.17612981906356,157.105,144.40364377931303,140.58000000000004,135.59679994785387,127.40666666666671,123.24878628481909,119.8349999999999,104.21601323418598,95.045,88.38012090226579,75.62175000000006,132.325,140.8417300380228,171.09833333333333,22.433333333333337,235.0333333333333,3.462196650288818,180.3422107031278,100.81778929687229,4,4/4,0/3,0/2,50062000.0,940514000.0,5.322834109859078,54751000.0,YES,28751000.0,3.056945457483886,1.9991124864516736,,33.284302358289274,0.774885860284908,9.076772257518952,-5.595051764129062,0.297427817225644,8.20330806566317,7.62755378002868,65.14218369829683,,,,,,31.737510875696763,,,,,,,728791000.0,242573000.0,171.35,3130909000.0,0.6484848484848484,Strong Buy,0.9333333333333333,Strong Buy,0.36363636363636365,Buy,92.44405473709901,100.0,100.0,123.40015292044815,55.89135382079866,15.469266010012035,12.991711769458297,40.037941176470625,30.549999999999983,3.462196650288818,180.3422107031278,100.81778929687229,140.58000000000004,119.8349999999999,95.045,75.62175000000006,144.40364377931303,123.24878628481909,88.38012090226579,NO
NSE:CLAYCRAFT,CLAYCRAFT,Clay Craft India Limited,NSE,Consumer Durables,Home Furnishings,India,stock,INR,157.5,3104055252.0,31800,39900.0,,,1.7155621859159642,1.570030643231435,,,,,,,,,91.80664,91.6615168873149,225708000.0,458705000.0,1519422000.0,2173948000.0,1034105000.0,445124000.0,258543999.99999997,477455000.0,244471000.0,,30.18944045827953,2.32318410150879,,,,,,67.16634572655903,27.812499129257233,100.28050331607159,14.9019,,67.1666068383739,4.481126074863074,-11.51685393258427,-25.355450236966824,-25.355450236966824,-25.355450236966824,-25.355450236966824,-0.09090909090909091,-0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,45.19879177017576,36.656789228009906,19.973107510954126,14.750661230323724,7.081276090202567,25.749332070810496,-44.76218553459258,-180.6260575296113,18.79148177069402,21.20968856263247,23.291161731166113,-7.910441176470613,-7.6239705882353235,1.5,-7.25,-4.081812457375435,-4.398441057121085,30.763562763467416,-50.167224080267594,-1.9349742863579706,41.658756431185495,154.875563470858,154.12999999999994,156.02653287119884,156.62999999999997,158.72332825977765,157.60499999999996,161.65321079494194,162.46166666666667,167.84789624209805,165.92700000000002,,,,,166.525,157.86854838709678,150.82814814814813,98.24999999999997,231.45000000000002,6.190513771983146,164.35947259229465,150.85052740770527,4,4/4,0/3,0/2,225708000.0,2173948000.0,10.382401050991099,244471000.0,YES,258543999.99999997,11.892832763249165,2.323184101508793,,30.18944045827953,0.6989228813200684,4.481126074863074,67.16634572655903,,,,,1.7155621859159642,1.570030643231435,,,,,,,,,91.80664,91.6615168873149,1519422000.0,458705000.0,157.5,3104055252.0,-0.09090909090909091,Neutral,-0.36363636363636365,Sell,0.18181818181818182,Buy,45.19879177017576,19.973107510954126,14.750661230323724,-44.76218553459258,18.79148177069402,-4.081812457375435,-4.398441057121085,-7.910441176470613,1.5,6.190513771983146,164.35947259229465,150.85052740770527,157.60499999999996,165.92700000000002,,,158.72332825977765,167.84789624209805,,NO
BSE:AVG,AVG,AVG Logistics Ltd.,BSE,Transportation,Air Freight/Couriers,India,stock,INR,182.35,3103669773.0,1775,4498.8333333333285,5815.994332059446,10.290109418821842,1.0434968515122005,0.5118048388858892,0.35431217797801906,,,3.7290277219752492,,,,0.855797696885813,174.74897,173.943674693514,261721000.0,753287000.0,5528640000.0,5625107000.0,2804888000.0,1422338000.0,1196079000.0,2196477000.0,343382000.0,,13.625177258783353,,,,,,,22.717575291530494,-18.202064909567905,-1.9425356599516026,16.8664,17.7209,15.800892550635098,0.5860899428101097,-8.366834170854274,8.99581589958158,40.32162817126044,6.053359290780244,-15.415222110052452,-0.06666666666666667,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,48.25283679475892,38.78019539723716,37.820087461974026,20.51716881619701,31.495577313499677,18.537926810917348,-22.497744637026138,-78.54920264488491,30.199292505377564,21.48653259390408,23.72617515653791,-22.085294117647265,-23.770588235294298,0.4000000000000057,-11.300000000000011,-7.195062985869072,-7.02913683545396,61.26223202108779,-32.22416812609462,-0.15506884549520805,68.68629430867938,174.46239832617258,170.85999999999999,175.4988841890775,173.0049999999995,181.23897736974018,183.01250000000007,185.04671444654164,190.14499999999984,186.972793018117,197.33999999999972,183.44085120182768,181.85813119470006,187.63817267178726,169.00382316794952,186.2,183.5648557767067,171.89555555555557,118.81666666666663,256.01666666666665,7.63993183775292,207.44939577258054,158.5756042274196,4,4/4,0/3,0/2,261721000.0,5625107000.0,4.6527292725276155,343382000.0,YES,1196079000.0,21.26322219292895,1.9720263397307813,,13.625177258783353,0.9828506373300988,0.5860899428101097,22.717575291530494,,,,10.290109418821842,1.0434968515122005,0.5118048388858892,0.35431217797801906,,,3.7290277219752492,,,,0.855797696885813,174.74897,173.943674693514,5528640000.0,753287000.0,182.35,3103669773.0,-0.06666666666666667,Neutral,-0.13333333333333333,Sell,0.0,Neutral,48.25283679475892,37.820087461974026,20.51716881619701,-22.497744637026138,30.199292505377564,-7.195062985869072,-7.02913683545396,-22.085294117647265,0.4000000000000057,7.63993183775292,207.44939577258054,158.5756042274196,183.01250000000007,197.33999999999972,181.85813119470006,169.00382316794952,181.23897736974018,186.972793018117,187.63817267178726,NO
NSE:AVG,AVG,AVG Logistics Ltd.,NSE,Transportation,Air Freight/Couriers,India,stock,INR,182.0,3103669773.0,27924,14911.466666666647,60599.597320384695,10.270358728958461,1.0414939784766686,0.5108224879475286,0.3536073978771586,,,3.7290277219752492,,,,0.855797696885813,174.74897,173.943674693514,261721000.0,753287000.0,5528640000.0,5625107000.0,2804888000.0,1422338000.0,1196079000.0,2196477000.0,343382000.0,,13.625177258783353,,,,,,,22.717575291530494,-18.202064909567905,-1.9425356599516026,16.8664,17.7209,15.800892550635098,0.5860899428101097,-8.46912090122712,8.982035928143713,40.957966245166496,2.8361398351224505,-17.378465640162144,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.58563357215857,37.34329276336422,39.71532588335871,21.420297055052156,31.108320247487423,16.17190786494632,-21.82613503012476,-77.77511483922432,33.564557464693046,22.245196428832873,22.7583813351515,-21.934823529412114,-23.574176470588583,2.3100000000000023,-12.089999999999975,-6.91494649482982,-6.8337276256100985,68.92242894511101,-28.943560057887137,1.40550310138417,57.18449934113027,174.04349299894096,170.48999999999987,174.88866932802512,172.42700000000008,180.36470706506057,181.9790000000001,184.06430105864604,188.74666666666678,186.01174611293976,196.0152,182.7165289061595,181.32095449550036,187.18048102030596,168.67072025519997,186.18,179.4567612078262,171.75796296296298,117.1,256.5,7.278378920723635,205.08842915780966,158.86957084219054,4,4/4,0/3,0/2,261721000.0,5625107000.0,4.6527292725276155,343382000.0,YES,1196079000.0,21.26322219292895,1.9720263397307813,,13.625177258783353,0.9828506373300988,0.5860899428101097,22.717575291530494,,,,10.270358728958461,1.0414939784766686,0.5108224879475286,0.3536073978771586,,,3.7290277219752492,,,,0.855797696885813,174.74897,173.943674693514,5528640000.0,753287000.0,182.0,3103669773.0,0.06666666666666667,Neutral,0.13333333333333333,Buy,0.0,Neutral,48.58563357215857,39.71532588335871,21.420297055052156,-21.82613503012476,33.564557464693046,-6.91494649482982,-6.8337276256100985,-21.934823529412114,2.3100000000000023,7.278378920723635,205.08842915780966,158.86957084219054,181.9790000000001,196.0152,181.32095449550036,168.67072025519997,180.36470706506057,186.01174611293976,187.18048102030596,NO
BSE:NOVUS,NOVUS,Novus Loyalty Ltd.,BSE,Technology Services,Packaged Software,India,stock,INR,211.0,3080494620.0,56000,81900.0,52944.444444444445,,5.333601614337126,2.5750309460029777,,,,,,,,0.0,39.56051,39.5605091895924,92846180.0,317078110.0,1274195250.0,723674080.0,696167040.0,100772240.0,0.0,0.0,198336160.0,,24.88457793262061,6.9083215774503,6.55933489222826,0.0,21.2993901218701,24.8906075121041,24.8906075121041,148.51195837353808,39.55217866728811,642.3123069241174,5.9707,,177.320018578727,21.787201830160143,44.52054794520548,42.567567567567565,44.52054794520548,44.52054794520548,44.52054794520548,0.5979020979020979,0.9230769230769231,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.67058618155515,66.45121912573194,73.84004677754677,75.98356174157998,59.24799638370995,70.68100836629793,87.54969658924442,66.87138826999825,39.32915614593039,36.239452071008664,14.569378473102896,41.49955882352944,42.65882352941182,41.0,33.69999999999999,16.312209096733227,14.57052515806917,32.545373572118365,-13.513513513513518,25.781926195890776,56.14821801973968,203.7925425349074,204.79999999999984,197.41669166486798,201.74999999999994,184.23099016619955,180.17999999999995,174.99406089566847,167.4750000000001,165.12838549962723,153.5790000000001,158.39859090427765,151.9305,,,179.0,185.5540020010005,204.1574074074074,3.8833333333332973,358.48333333333335,10.79373823199408,225.10648884566967,135.25351115433023,4,4/4,0/3,0/2,92846180.0,723674080.0,12.829833562644666,198336160.0,YES,0.0,0.0,6.908321577450298,,24.88457793262061,1.7607308113066589,21.787201830160143,148.51195837353808,0.0,24.8906075121041,24.8906075121041,,5.333601614337126,2.5750309460029777,,,,,,,,0.0,39.56051,39.5605091895924,1274195250.0,317078110.0,211.0,3080494620.0,0.5979020979020979,Strong Buy,0.9230769230769231,Strong Buy,0.2727272727272727,Buy,71.67058618155515,73.84004677754677,75.98356174157998,87.54969658924442,39.32915614593039,16.312209096733227,14.57052515806917,41.49955882352944,41.0,10.79373823199408,225.10648884566967,135.25351115433023,180.17999999999995,153.5790000000001,151.9305,,184.23099016619955,165.12838549962723,,NO
BSE:PQIF,PQIF,Polo Queen Industrial and Fintech Ltd,BSE,Retail Trade,Food Retail,India,stock,INR,8.94,3055325128.0,44000,72526.46666666666,66693.93333333333,131.4705882352941,1.5522800632719076,3.957101380080319,,,,82.92707986484008,,,,0.0,5.75927,5.75776619508563,25695410.0,133971530.0,758536290.0,2228026400.0,211531270.0,223514490.0,68884060.0,100488070.0,37631200.0,,17.6618484528934,0.986554757702723,0.753586969701052,0.0593589234206575,,,,-2.617296059540643,5.649390135470512,0.18812668903426166,0.0765,0.068,-2.67175572519085,-5.461078349710821,-27.66990291262136,-44.125,-47.19432959243946,-70.90790758216727,-82.87028166315386,-0.603030303030303,-0.9333333333333333,-0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,35.88588395039328,36.971259375936405,22.780283527703933,21.416268803040122,45.60943521487095,36.18283800864386,-73.02503814676068,-70.38246937965809,29.519643953698864,15.362338687019989,31.085402606988048,-1.7624999999999353,-1.8193823529411102,-1.1100000000000012,-0.9599999999999991,-0.6757985579433274,-0.5755108343940706,43.59650439204694,-76.96078431372551,-0.9696137109649658,39.78581914469441,8.999286219864683,8.967999999999968,9.256594985883249,9.043000000000003,9.805585051043336,10.243500000000001,10.225660340020484,10.647333333333334,11.164788310733636,10.328799999999996,14.133394905080328,14.522200000000003,21.636644227499907,20.008149999999876,10.5,10.017503984366304,9.039333333333333,3.4866666666666664,17.766666666666666,0.7050904016771717,13.019210899931743,7.46778910006826,4,4/4,0/3,0/2,25695410.0,2228026400.0,1.1532812178527148,37631200.0,YES,68884060.0,3.0917075309341038,0.9463872789634354,,17.6618484528934,0.3404521104417793,-5.461078349710821,-2.617296059540643,0.0593589234206575,,,131.4705882352941,1.5522800632719076,3.957101380080319,,,,82.92707986484008,,,,0.0,5.75927,5.75776619508563,758536290.0,133971530.0,8.94,3055325128.0,-0.603030303030303,Strong Sell,-0.9333333333333333,Strong Sell,-0.2727272727272727,Sell,35.88588395039328,22.780283527703933,21.416268803040122,-73.02503814676068,29.519643953698864,-0.6757985579433274,-0.5755108343940706,-1.7624999999999353,-1.1100000000000012,0.7050904016771717,13.019210899931743,7.46778910006826,10.243500000000001,10.328799999999996,14.522200000000003,20.008149999999876,9.805585051043336,11.164788310733636,21.636644227499907,NO
NSE:ARIHANTACA,ARIHANTACA,Arihant Academy Ltd.,NSE,Commercial Services,Miscellaneous Commercial Services,India,stock,INR,500.0,3027600000.0,10400,3160.0,3577.777777777778,32.91270891341983,,,0.5128395979910455,,,21.89628986765025,,,,,,,91058000.0,109928000.0,634314000.0,573696000.0,211504000.0,232055000.0,,,110725000.0,,17.330218156938045,,,,,,,104.850284583024,-63.15678342444036,-121.87951397739825,15.04,15.1917,104.876719792944,56.400235717050776,3.95010395010395,6.609808102345416,0.0,0.1001001001001001,31.57894736842105,0.49090909090909096,0.8,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,59.550082560977295,59.05557770231656,68.53535353535354,64.2087542087542,91.66666666666667,76.22632118284291,94.8868938443219,111.35640937354403,22.872688388946163,48.436870009802654,33.78254476552729,18.230441176470606,10.308676470588296,8.300000000000011,-1.3000000000000114,5.348147459513541,1.6006382238153498,84.1898194826425,-30.303030303030305,31.814975054729302,62.89125922361754,489.63198091878564,490.25,481.56779300537096,473.1200000000002,475.8518630258331,472.37250000000006,473.90514314891453,470.7483333333337,472.59678566132646,470.6579999999998,463.41779207189035,474.41749999999985,423.1613968804027,427.42425,467.5,480.4553191489361,506.1592592592592,141.66666666666669,801.6666666666667,18.481494106098634,509.7451701614905,434.99982983850964,4,4/4,0/3,0/2,91058000.0,573696000.0,15.872169232485497,110725000.0,YES,,,0.9114390984895822,,17.330218156938045,1.1056622322623828,56.400235717050776,104.850284583024,,,,32.91270891341983,,,0.5128395979910455,,,21.89628986765025,,,,,,,634314000.0,109928000.0,500.0,3027600000.0,0.49090909090909096,Buy,0.8,Strong Buy,0.18181818181818182,Buy,59.550082560977295,68.53535353535354,64.2087542087542,94.8868938443219,22.872688388946163,5.348147459513541,1.6006382238153498,18.230441176470606,8.300000000000011,18.481494106098634,509.7451701614905,434.99982983850964,472.37250000000006,470.6579999999998,474.41749999999985,427.42425,475.8518630258331,472.59678566132646,423.1613968804027,NO
NSE:HIGREEN,HIGREEN,HI-Green Carbon Limited,NSE,Industrial Services,Environmental Services,India,stock,INR,123.0,3026289000.0,2400,17440.0,25280.0,89.66975286141285,,,,,,15.815761254950795,,,,,,,34310000.0,293188000.0,1386816000.0,1733110000.0,513563999.99999994,429616000.0,399742000.0,632328000.0,155743000.0,,21.141088651991325,1.19540240586943,0.636987449257011,0.701959582772723,2.18032045451081,3.88435873395074,2.76846415732594,-69.17091229299763,61.78388937325491,13.375089619546051,1.37,1.3717,-69.2369874702475,43.287875328174835,-10.74020319303339,2.7139874739039667,-4.94590417310665,-28.798842257597684,-44.09090909090909,-0.4,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,41.733029600051644,34.52829988629489,11.144278606965164,15.489220563847434,18.439716312056742,26.352771210927244,-98.00595018563658,-144.90277438776417,13.941146850874581,15.94240062000877,25.021088915295135,-9.313823529411835,-9.162205882353021,0.0,-8.25,-3.598994986831599,-3.2815934241529354,27.25633064857003,-77.61194029850746,-6.463243942429898,45.532236132593354,122.34402541709599,122.25000000000009,123.82195114923834,124.18000000000004,126.6646052382141,126.94500000000001,128.79466930102998,130.57166666666666,131.34671146373066,133.97099999999998,135.04772324667667,135.91750000000008,145.8991843965139,137.29025,130.15,128.86333333333334,120.26296296296296,93.14999999999998,168.35000000000002,4.36146685757147,135.54673819643452,118.3432618035655,4,4/4,0/3,0/2,34310000.0,1733110000.0,1.9796781508386658,155743000.0,YES,399742000.0,23.065010299403962,1.1954024058694275,,21.141088651991325,0.8001892551540295,43.287875328174835,-69.17091229299763,0.701959582772723,3.88435873395074,2.76846415732594,89.66975286141285,,,,,,15.815761254950795,,,,,,,1386816000.0,293188000.0,123.0,3026289000.0,-0.4,Sell,-0.8,Strong Sell,0.0,Neutral,41.733029600051644,11.144278606965164,15.489220563847434,-98.00595018563658,13.941146850874581,-3.598994986831599,-3.2815934241529354,-9.313823529411835,0.0,4.36146685757147,135.54673819643452,118.3432618035655,126.94500000000001,133.97099999999998,135.91750000000008,137.29025,126.6646052382141,131.34671146373066,145.8991843965139,NO
NSE:NURECA,NURECA,Nureca Ltd.,NSE,Health Technology,Medical Specialties,India,stock,INR,345.25,3021448817.0,17481,14881.133333333333,29258.366666666665,82.36515017773219,1.8224982272542587,2.3171228822901053,,,,24.033159537066496,,,,0.0,189.43777,187.657201066452,20820000.0,341000000.0,1469630000.0,1965620000.0,1146760000.0,137770000.0,8310000.000000001,22590000.0,85740000.0,,23.20311915243973,,,,,,,146.09929078014184,47.40846409890632,,2.1108,4.1917,149.503546099291,34.01573941510655,3.2909498878085266,49.783080260303684,30.25844180343331,9.25632911392405,36.57581391668975,0.5121212121212121,0.9333333333333333,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.423500526624615,56.97703816740036,71.43118040405619,60.034255199603784,39.23265879050181,43.075853215726305,105.97651569614321,15.960441952351507,23.97537076354925,28.5522180023296,16.795503994975615,-1.3629411764704287,-1.9897058823528369,25.350000000000023,29.30000000000001,5.830889301463742,5.767416994623028,72.61123230814741,-9.008264462809898,29.369130912761932,57.14019013690888,332.855432392546,327.84999999999997,329.3202833920921,331.0449999999999,325.57588721718855,324.5899999999999,320.5029345343276,328.77666666666676,309.53358767806816,306.8469999999997,292.9864306763193,281.43969999999985,281.90781172767953,279.21865,324.1,325.49328711573,328.535,191.06666666666666,462.2666666666667,16.39637292100926,353.00414436508754,296.1758556349123,4,4/4,0/3,0/2,20820000.0,1965620000.0,1.0592077817686023,85740000.0,YES,8310000.000000001,0.42276737110937007,8.32372795238441,,23.20311915243973,0.7476674026515807,34.01573941510655,146.09929078014184,,,,82.36515017773219,1.8224982272542587,2.3171228822901053,,,,24.033159537066496,,,,0.0,189.43777,187.657201066452,1469630000.0,341000000.0,345.25,3021448817.0,0.5121212121212121,Strong Buy,0.9333333333333333,Strong Buy,0.09090909090909091,Neutral,61.423500526624615,71.43118040405619,60.034255199603784,105.97651569614321,23.97537076354925,5.830889301463742,5.767416994623028,-1.3629411764704287,25.350000000000023,16.39637292100926,353.00414436508754,296.1758556349123,324.5899999999999,306.8469999999997,281.43969999999985,279.21865,325.57588721718855,309.53358767806816,281.90781172767953,NO
BSE:NURECA,NURECA,Nureca Ltd.,BSE,Health Technology,Medical Specialties,India,stock,INR,342.05,3021448817.0,824,1387.1666666666667,2492.5222222222224,81.6017367655128,1.805606136516493,2.295646290767069,,,,24.033159537066496,,,,0.0,189.43777,187.657201066452,20820000.0,341000000.0,1469630000.0,1965620000.0,1146760000.0,137770000.0,8310000.000000001,22590000.0,85740000.0,,23.20311915243973,,,,,,,146.09929078014184,47.40846409890632,,2.1108,4.1917,149.503546099291,34.01573941510655,1.7249070631970294,48.10565057371726,27.67823814856291,5.897832817337465,34.21620561114382,0.4212121212121212,0.9333333333333333,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.33911665663052,55.40500487389133,66.66666666666667,58.05200945626478,40.298983406881455,46.158271547563224,112.15926733879736,7.20014292601945,30.871351121523137,29.454324501050273,14.458862700007456,-0.04323529411766458,-1.0811764705882752,21.80000000000001,23.44999999999999,5.74145931153339,6.209836742528373,71.64238769443044,-16.510638297872323,32.77820925125877,63.76571687782151,332.6971748185007,328.90000000000015,330.11281165313096,332.44000000000005,326.672708540599,326.7225,321.4748124134673,329.7183333333334,310.2098096367935,307.2689999999999,293.31084219376766,281.443999999998,282.09856344865256,279.33950000000004,325.0,329.8090855590765,328.845,200.33333333333331,456.3333333333333,16.659553437699454,354.26124497867215,299.1837550213279,4,4/4,0/3,0/2,20820000.0,1965620000.0,1.0592077817686023,85740000.0,YES,8310000.000000001,0.42276737110937007,8.32372795238441,,23.20311915243973,0.7476674026515807,34.01573941510655,146.09929078014184,,,,81.6017367655128,1.805606136516493,2.295646290767069,,,,24.033159537066496,,,,0.0,189.43777,187.657201066452,1469630000.0,341000000.0,342.05,3021448817.0,0.4212121212121212,Buy,0.9333333333333333,Strong Buy,-0.09090909090909091,Neutral,59.33911665663052,66.66666666666667,58.05200945626478,112.15926733879736,30.871351121523137,5.74145931153339,6.209836742528373,-0.04323529411766458,21.80000000000001,16.659553437699454,354.26124497867215,299.1837550213279,326.7225,307.2689999999999,281.443999999998,279.33950000000004,326.672708540599,310.2098096367935,282.09856344865256,NO
BSE:UVS,UVS,UVS Hospitality and Services Ltd,BSE,Distribution Services,Wholesale Distributors,India,stock,INR,82.7,3011331681.0,215,29427.033333333333,20590.18888888889,13.806343906510852,,,0.29542108585636195,,,9.776035220366715,,,,0.0,,,160920800.0,521496000.0,1312406000.0,2152379000.0,155868000.0,137092000.0,112179000.0,140907000.0,359015200.0,,39.73587441691062,,,,,,,0.6453226926180038,18.75230561134566,-212.02579932543046,4.39,5.99,-11.0455311973019,29.467286575771656,-17.299999999999997,-14.122533748701969,-12.021276595744679,-33.73397435897435,-38.74074074074074,-0.2212121212121212,-0.5333333333333333,0.09090909090909091,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,47.10939190933515,45.73673390384899,31.858178053830205,22.107342776079804,25.773458549782713,20.990723029759135,-36.065614086862055,-9.753048047019213,14.398332387727445,21.969050151674047,12.395310017541243,-5.40935294117655,-5.418176470588307,2.200000000000003,0.4300000000000068,-2.3047590456817915,-2.49789006321922,66.79682510925274,-56.677018633540364,-1.0121013396008465,44.07819233755234,81.28079566400038,80.63399999999996,81.44722177111811,80.75900000000007,83.10562831816897,83.11999999999998,84.59222643367873,86.67000000000007,86.62606445766828,87.93959999999998,90.2737709471772,89.75149999999991,97.42433807514611,98.29150000000001,90.055,84.92099746934137,80.89144444444446,35.756666666666675,138.27666666666664,6.158160934622029,91.48212413206268,74.75787586793727,4,4/4,0/3,0/2,160920800.0,2152379000.0,7.4764156312619665,359015200.0,YES,112179000.0,5.2118609222632255,1.1369591223412014,,39.73587441691062,0.6097467035313019,29.467286575771656,0.6453226926180038,,,,13.806343906510852,,,0.29542108585636195,,,9.776035220366715,,,,0.0,,,1312406000.0,521496000.0,82.7,3011331681.0,-0.2212121212121212,Sell,-0.5333333333333333,Strong Sell,0.09090909090909091,Neutral,47.10939190933515,31.858178053830205,22.107342776079804,-36.065614086862055,14.398332387727445,-2.3047590456817915,-2.49789006321922,-5.40935294117655,2.200000000000003,6.158160934622029,91.48212413206268,74.75787586793727,83.11999999999998,87.93959999999998,89.75149999999991,98.29150000000001,83.10562831816897,86.62606445766828,97.42433807514611,NO
